config_file,strategy_name,portfolio_status,universe,tags,description,filter_count,filters,rank_count,rank,risk,stop_loss,take_profit,max_holding_bars,entry_every_n_bars,initial_atr_stop_mult,trailing_atr_mult,trailing_profit_activation
quant_next_cycle_hypotheses.json,sector_ranked_reclaim_ma20_v1,research/shadow,VN100,"mean_reversion,sector_leadership,ma20,smart_money_trace,research_shadow",Sector-led MA20 reclaim: only trade reclaim signals in RISK_ON/NEUTRAL regimes when cross-sectional sector rank is strong.,9,"mkt_regime_state in [RISK_ON,NEUTRAL]; mkt_regime_score >= 52; data_quality_ok == true; sector_rs_rank_20d >= 0.72; reclaim_ma20 == true; accumulation_days_10 >= 1; smart_money_score_no_sector >= 52; distribution_days_10 <= 1; DS20 <= 0.58",5,sector_leadership_score desc x1.3; pullback_quality_score desc x1.1; excess_ret_20d_pctile desc x1.0; edge_score_no_sector desc x0.8; distance_ma20 asc x0.4,initial_atr_stop_mult=2.1; max_holding_bars=30; setup_type=SECTOR_RECLAIM_MA20; stop_loss=0.075; take_profit=0.24; trailing_atr_mult=2.4; trailing_profit_activation=0.075; use_regime_exposure=true,0.075,0.24,30,,2.1,2.4,0.075
quant_next_cycle_hypotheses.json,ichimoku_volume_surge_breakout_v1,research/shadow,VN100,"breakout,ichimoku,volume,smart_money_trace,research_shadow","Ichimoku-confirmed volume breakout: breakout_20 with strong close location, positive CMF, PSAR bullish, and price above cloud.",14,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; data_quality_ok == true; breakout_20 == true; above_ma20 == true; above_ma50 == true; ich_price_above_cloud == true; ich_tk_bull == true; psar_bullish == true; cmf20 >= 0.03; close_location >= 0.75; rsi14 <= 68; rs_percentile_20 >= 0.62; distribution_days_10 <= 1,5,volume_ratio_20 desc x1.1; value_flow_quality_score desc x1.0; edge_score_no_sector desc x0.9; smart_money_score_no_sector_delta desc x0.8; close_location desc x0.6,initial_atr_stop_mult=2.15; max_holding_bars=32; setup_type=ICH_VOLUME_BREAKOUT; stop_loss=0.08; take_profit=0.29; trailing_atr_mult=2.6; trailing_profit_activation=0.09; use_regime_exposure=true,0.08,0.29,32,,2.15,2.6,0.09
quant_next_cycle_hypotheses.json,relative_strength_ma50_pullback_v1,research/shadow,VN100,"mean_reversion,relative_strength,ma50,smart_money_trace,research_shadow",Relative-strength MA50 pullback: high excess return names that pull back near MA50 without smart-money deterioration.,10,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 46; data_quality_ok == true; above_ma50 == true; distance_ma50 between [-0.04,0.035]; excess_ret_60d_pctile >= 0.65; smart_money_score_no_sector >= 54; smart_money_score_no_sector_delta >= -3; distribution_days_10 <= 2; DS20 not_up",4,excess_ret_60d_pctile desc x1.2; pullback_quality_score desc x1.0; smart_money_score_no_sector desc x0.9; distance_ma50 asc x0.5,initial_atr_stop_mult=2.0; max_holding_bars=25; setup_type=RS_MA50_PULLBACK; stop_loss=0.07; take_profit=0.2; trailing_atr_mult=2.35; trailing_profit_activation=0.075; use_regime_exposure=true,0.07,0.2,25,,2.0,2.35,0.075
quant_next_cycle_hypotheses.json,volatility_squeeze_leader_break_v1,research/shadow,VN100,"volatility,compression,breakout,sector_leadership,research_shadow",Volatility squeeze break in leaders: ATR expansion after compression with sector leadership and clean distribution profile.,11,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; data_quality_ok == true; volatility_squeeze_break == true; above_ma20 == true; above_ma50 == true; sector_leadership_score >= 58; smart_money_score_no_sector >= 54; value_ratio_20 >= 1.02; distribution_days_10 <= 1; DS20 <= 0.58,4,atr_ratio desc x1.2; sector_leadership_score desc x1.0; value_ratio_20 desc x0.9; edge_score_no_sector desc x0.8,initial_atr_stop_mult=2.15; max_holding_bars=35; setup_type=SQUEEZE_LEADER_BREAK; stop_loss=0.08; take_profit=0.27; trailing_atr_mult=2.7; trailing_profit_activation=0.09; use_regime_exposure=true,0.08,0.27,35,,2.15,2.7,0.09
quant_next_cycle_hypotheses.json,spring_leader_reversal_v1,research/shadow,VN100,"reversal,spring,leader,smart_money_trace,research_shadow","Leader spring reversal: spring_20 with strong close location, lower wick recovery, and stable smart-money context.",11,mkt_regime_score >= 38; data_quality_ok == true; spring_20 == true; close_location >= 0.68; lower_wick_pct >= 0.015; above_ma50 == true; ma50_slope_10 >= -0.03; smart_money_score_no_sector >= 50; smart_money_score_no_sector_delta >= -4; distribution_days_10 <= 2; DS20 <= 0.65,4,pullback_quality_score desc x1.2; close_location desc x0.9; smart_money_score_no_sector desc x0.9; rs_percentile_20 desc x0.7,initial_atr_stop_mult=1.9; max_holding_bars=20; setup_type=SPRING_LEADER_REVERSAL; stop_loss=0.06; take_profit=0.17; trailing_atr_mult=2.25; trailing_profit_activation=0.07; use_regime_exposure=false,0.06,0.17,20,,1.9,2.25,0.07
quant_next_cycle_hypotheses.json,cci_trend_continuation_v1,research/shadow,VN100,"momentum,cci,trend,smart_money_trace,research_shadow",CCI momentum continuation: CCI above +100 in a clean MA20/MA50 trend with controlled RSI and value flow.,12,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; data_quality_ok == true; cci_momentum == true; above_ma20 == true; above_ma50 == true; distance_ma20 between [0.0,0.1]; rsi14 <= 70; smart_money_score_no_sector >= 54; value_ratio_20 >= 1.03; distribution_days_10 <= 1; CHDM50 >= 42",4,edge_score_no_sector desc x1.1; value_ratio_20 desc x1.0; smart_money_score_no_sector desc x0.9; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.05; max_holding_bars=32; setup_type=CCI_TREND_CONTINUATION; stop_loss=0.075; take_profit=0.24; trailing_atr_mult=2.5; trailing_profit_activation=0.085; use_regime_exposure=true,0.075,0.24,32,,2.05,2.5,0.085
quant_next_cycle_hypotheses.json,long_term_support_bounce_v1,research/shadow,VN100,"support,mean_reversion,ma200,long_term,smart_money_trace,research_shadow","Buy quality stocks near MA200, 120-day low, or 250-day low support with a recovery candle and stable smart-money context.",10,mkt_regime_score >= 38; data_quality_ok == true; near_long_support == true; ma200_slope_20 >= -0.025; close_location >= 0.6; lower_wick_pct >= 0.012; smart_money_score_no_sector >= 50; smart_money_score_no_sector_delta >= -3; distribution_days_10 <= 2; DS20 <= 0.65,5,support_confluence_score desc x1.4; pullback_quality_score desc x1.0; smart_money_score_no_sector desc x0.9; close_location desc x0.6; distance_ma200 asc x0.4,initial_atr_stop_mult=1.8; max_holding_bars=25; setup_type=LONG_SUPPORT_BOUNCE; stop_loss=0.06; take_profit=0.16; trailing_atr_mult=2.2; trailing_profit_activation=0.07; use_regime_exposure=false,0.06,0.16,25,,1.8,2.2,0.07
quant_next_cycle_hypotheses.json,long_term_support_bounce_v2_quality,research/shadow,VN100,"support,mean_reversion,ma200,long_term,quality_gate,research_shadow","Stricter support bounce: require non-risk-off regime, stronger support confluence, flat/rising MA200, and lower market distribution.",13,"mkt_regime_state in [RISK_ON,NEUTRAL]; mkt_regime_score >= 45; mkt_DS20 <= 0.55; data_quality_ok == true; near_long_support == true; support_confluence_score >= 60; ma200_slope_20 >= 0.0; close_location >= 0.65; lower_wick_pct >= 0.012; smart_money_score_no_sector >= 52; smart_money_score_no_sector_delta >= -2; distribution_days_10 <= 1; DS20 <= 0.58",5,support_confluence_score desc x1.5; pullback_quality_score desc x1.0; smart_money_score_no_sector desc x0.9; close_location desc x0.7; mkt_regime_score desc x0.5,initial_atr_stop_mult=1.8; max_holding_bars=25; setup_type=LONG_SUPPORT_BOUNCE_Q; stop_loss=0.06; take_profit=0.16; trailing_atr_mult=2.2; trailing_profit_activation=0.07; use_regime_exposure=true,0.06,0.16,25,,1.8,2.2,0.07
quant_next_cycle_hypotheses.json,long_term_support_bounce_v3_above_ma200,research/shadow,VN100,"support,mean_reversion,ma200,above_ma200,research_shadow",MA200 support bounce: only buy when price remains above MA200 support and the long-term average is flat/rising.,12,"mkt_regime_state in [RISK_ON,NEUTRAL]; mkt_regime_score >= 48; mkt_DS20 <= 0.52; data_quality_ok == true; near_ma200_support == true; above_ma200 == true; ma200_slope_20 >= 0.0; close_location >= 0.65; smart_money_score_no_sector >= 52; smart_money_score_no_sector_delta >= -2; distribution_days_10 <= 1; DS20 <= 0.58",4,support_confluence_score desc x1.4; distance_ma200 asc x0.9; pullback_quality_score desc x0.9; smart_money_score_no_sector desc x0.8,initial_atr_stop_mult=1.7; max_holding_bars=22; setup_type=MA200_SUPPORT_HOLD; stop_loss=0.055; take_profit=0.15; trailing_atr_mult=2.1; trailing_profit_activation=0.065; use_regime_exposure=true,0.055,0.15,22,,1.7,2.1,0.065
quant_next_cycle_hypotheses.json,long_term_support_bounce_v4_shallow_break,research/shadow,VN100,"support,mean_reversion,ma200,shallow_break,research_shadow","Shallow MA200 break bounce: allow a small break below MA200 only when support confluence, close location, and smart-money stability are strong.",14,"mkt_regime_state in [RISK_ON,NEUTRAL]; mkt_regime_score >= 45; mkt_DS20 <= 0.55; data_quality_ok == true; near_long_support == true; support_confluence_score >= 65; distance_ma200 >= -0.02; ma200_slope_20 >= -0.005; close_location >= 0.7; lower_wick_pct >= 0.015; smart_money_score_no_sector >= 54; smart_money_score_no_sector_delta >= -1; distribution_days_10 <= 1; DS20 <= 0.55",4,support_confluence_score desc x1.5; close_location desc x1.0; smart_money_score_no_sector_delta desc x0.8; pullback_quality_score desc x0.8,initial_atr_stop_mult=1.7; max_holding_bars=20; setup_type=MA200_SHALLOW_BREAK_BOUNCE; stop_loss=0.055; take_profit=0.15; trailing_atr_mult=2.1; trailing_profit_activation=0.065; use_regime_exposure=true,0.055,0.15,20,,1.7,2.1,0.065
vn30_money_smt_hypotheses_smart_exit.json,smart_money_strong_market_healthy_smart_exit,research/shadow,VN30,"money_cycle,smart_money_trace,continuation,smart_exit","Experimental smart exit variant. Use for research, not default.",6,"mkt_CHDM20 > 50; mkt_DS20 < 0.45; smart_money_state in [HOT_BUT_STRONG,RESET_IN_UPTREND]; smart_money_score >= 65; rs_percentile_20 >= 0.65; distribution_days_10 <= 1",3,smart_money_score desc x1.5; rs_percentile_20 desc x1.0; CHDM50 desc x0.5,exit_distribution_days_gte=2; exit_mkt_DS20_gte=0.62; exit_smart_money_score_below=55; max_holding_bars=60; stop_loss=0.08; take_profit=0.25,0.08,0.25,60,,,,
